"id","date_of_death","individual_id","registration_round","registration_date","registration_update_date","registration_user","registration_update_user"
2667,NA,2667,5,2019-02-13,2019-02-13,"user_1","user_1"
2668,NA,2668,3,2019-08-12,2019-08-12,"user_1","user_1"
2669,NA,2669,4,2020-02-08,2020-02-08,"user_1","user_1"
2670,NA,2670,3,2020-08-06,2020-08-06,"user_1","user_1"
2671,NA,2671,2,2018-08-17,2018-08-17,"user_1","user_1"
2672,NA,2672,1,2019-02-13,2019-02-13,"user_1","user_1"
2673,NA,2673,6,2019-08-12,2019-08-12,"user_1","user_1"
2674,NA,2674,3,2020-02-08,2020-02-08,"user_1","user_1"
2675,NA,2675,4,2020-08-06,2020-08-06,"user_1","user_1"
2676,NA,2676,4,2018-08-17,2018-08-17,"user_1","user_1"
2677,NA,2677,1,2019-02-13,2019-02-13,"user_1","user_1"
2678,NA,2678,5,2019-08-12,2019-08-12,"user_1","user_1"
2679,NA,2679,3,2020-02-08,2020-02-08,"user_1","user_1"
2680,NA,2680,6,2020-08-06,2020-08-06,"user_1","user_1"
2681,NA,2681,2,2018-08-17,2018-08-17,"user_1","user_1"
2682,NA,2682,4,2019-02-13,2019-02-13,"user_1","user_1"
2683,NA,2683,1,2019-08-12,2019-08-12,"user_1","user_1"
2684,NA,2684,4,2020-02-08,2020-02-08,"user_1","user_1"
2685,NA,2685,1,2020-08-06,2020-08-06,"user_1","user_1"
2686,NA,2686,3,2018-08-17,2018-08-17,"user_1","user_1"
2687,NA,2687,4,2019-02-13,2019-02-13,"user_1","user_1"
2688,NA,2688,1,2019-08-12,2019-08-12,"user_1","user_1"
2689,NA,2689,6,2020-02-08,2020-02-08,"user_1","user_1"
2690,NA,2690,1,2020-08-06,2020-08-06,"user_1","user_1"
2691,NA,2691,5,2018-08-17,2018-08-17,"user_1","user_1"
2692,NA,2692,2,2019-02-13,2019-02-13,"user_1","user_1"
2693,NA,2693,4,2019-08-12,2019-08-12,"user_1","user_1"
2694,NA,2694,1,2020-02-08,2020-02-08,"user_1","user_1"
2695,NA,2695,4,2020-08-06,2020-08-06,"user_1","user_1"
2696,NA,2696,1,2018-08-17,2018-08-17,"user_1","user_1"
2697,NA,2697,2,2019-02-13,2019-02-13,"user_1","user_1"
2698,NA,2698,3,2019-08-12,2019-08-12,"user_1","user_1"
2699,NA,2699,6,2020-02-08,2020-02-08,"user_1","user_1"
2700,NA,2700,6,2020-08-06,2020-08-06,"user_1","user_1"
2701,NA,2701,1,2018-08-17,2018-08-17,"user_1","user_1"
2702,NA,2702,4,2019-02-13,2019-02-13,"user_1","user_1"
2703,NA,2703,3,2019-08-12,2019-08-12,"user_1","user_1"
2704,NA,2704,6,2020-02-08,2020-02-08,"user_1","user_1"
2705,NA,2705,5,2020-08-06,2020-08-06,"user_1","user_1"
2706,NA,2706,6,2018-08-17,2018-08-17,"user_1","user_1"
2707,NA,2707,4,2019-02-13,2019-02-13,"user_1","user_1"
2708,NA,2708,2,2019-08-12,2019-08-12,"user_1","user_1"
2709,NA,2709,3,2020-02-08,2020-02-08,"user_1","user_1"
2710,NA,2710,6,2020-08-06,2020-08-06,"user_1","user_1"
2711,NA,2711,2,2018-08-17,2018-08-17,"user_1","user_1"
2712,NA,2712,2,2019-02-13,2019-02-13,"user_1","user_1"
2713,NA,2713,6,2019-08-12,2019-08-12,"user_1","user_1"
2714,NA,2714,4,2020-02-08,2020-02-08,"user_1","user_1"
2715,NA,2715,5,2020-08-06,2020-08-06,"user_1","user_1"
2716,NA,2716,4,2018-08-17,2018-08-17,"user_1","user_1"
2717,NA,2717,3,2019-02-13,2019-02-13,"user_1","user_1"
2718,NA,2718,3,2019-08-12,2019-08-12,"user_1","user_1"
2719,NA,2719,6,2020-02-08,2020-02-08,"user_1","user_1"
2720,NA,2720,5,2020-08-06,2020-08-06,"user_1","user_1"
2721,NA,2721,3,2018-08-17,2018-08-17,"user_1","user_1"
2722,NA,2722,3,2019-02-13,2019-02-13,"user_1","user_1"
2723,NA,2723,6,2019-08-12,2019-08-12,"user_1","user_1"
2724,NA,2724,2,2020-02-08,2020-02-08,"user_1","user_1"
2725,NA,2725,1,2020-08-06,2020-08-06,"user_1","user_1"
2726,NA,2726,1,2018-08-17,2018-08-17,"user_1","user_1"
2727,NA,2727,2,2019-02-13,2019-02-13,"user_1","user_1"
2728,NA,2728,1,2019-08-12,2019-08-12,"user_1","user_1"
2729,NA,2729,2,2020-02-08,2020-02-08,"user_1","user_1"
2730,NA,2730,5,2020-08-06,2020-08-06,"user_1","user_1"
2731,NA,2731,5,2018-08-17,2018-08-17,"user_1","user_1"
2732,NA,2732,4,2019-02-13,2019-02-13,"user_1","user_1"
2733,NA,2733,6,2019-08-12,2019-08-12,"user_1","user_1"
2734,NA,2734,6,2020-02-08,2020-02-08,"user_1","user_1"
2735,NA,2735,2,2020-08-06,2020-08-06,"user_1","user_1"
2736,NA,2736,6,2018-08-17,2018-08-17,"user_1","user_1"
2737,NA,2737,2,2019-02-13,2019-02-13,"user_1","user_1"
2738,NA,2738,3,2019-08-12,2019-08-12,"user_1","user_1"
2739,NA,2739,1,2020-02-08,2020-02-08,"user_1","user_1"
2740,NA,2740,1,2020-08-06,2020-08-06,"user_1","user_1"
2741,NA,2741,4,2018-08-17,2018-08-17,"user_1","user_1"
2742,NA,2742,5,2019-02-13,2019-02-13,"user_1","user_1"
2743,NA,2743,6,2019-08-12,2019-08-12,"user_1","user_1"
2744,NA,2744,4,2020-02-08,2020-02-08,"user_1","user_1"
2745,NA,2745,6,2020-08-06,2020-08-06,"user_1","user_1"
2746,NA,2746,3,2018-08-17,2018-08-17,"user_1","user_1"
2747,NA,2747,5,2019-02-13,2019-02-13,"user_1","user_1"
2748,NA,2748,1,2019-08-12,2019-08-12,"user_1","user_1"
2749,NA,2749,5,2020-02-08,2020-02-08,"user_1","user_1"
2750,NA,2750,3,2020-08-06,2020-08-06,"user_1","user_1"
2751,NA,2751,4,2018-08-17,2018-08-17,"user_1","user_1"
2752,NA,2752,3,2019-02-13,2019-02-13,"user_1","user_1"
2753,NA,2753,6,2019-08-12,2019-08-12,"user_1","user_1"
2754,NA,2754,1,2020-02-08,2020-02-08,"user_1","user_1"
2755,NA,2755,5,2020-08-06,2020-08-06,"user_1","user_1"
2756,NA,2756,5,2018-08-17,2018-08-17,"user_1","user_1"
2757,NA,2757,3,2019-02-13,2019-02-13,"user_1","user_1"
2758,NA,2758,6,2019-08-12,2019-08-12,"user_1","user_1"
2759,NA,2759,5,2020-02-08,2020-02-08,"user_1","user_1"
2760,NA,2760,1,2020-08-06,2020-08-06,"user_1","user_1"
2761,NA,2761,4,2018-08-17,2018-08-17,"user_1","user_1"
2762,NA,2762,6,2019-02-13,2019-02-13,"user_1","user_1"
2763,NA,2763,1,2019-08-12,2019-08-12,"user_1","user_1"
2764,NA,2764,3,2020-02-08,2020-02-08,"user_1","user_1"
2765,NA,2765,4,2020-08-06,2020-08-06,"user_1","user_1"
2766,NA,2766,6,2018-08-17,2018-08-17,"user_1","user_1"
2767,NA,2767,1,2019-02-13,2019-02-13,"user_1","user_1"
2768,NA,2768,2,2019-08-12,2019-08-12,"user_1","user_1"
2769,NA,2769,4,2020-02-08,2020-02-08,"user_1","user_1"
2770,NA,2770,2,2020-08-06,2020-08-06,"user_1","user_1"
2771,NA,2771,4,2018-08-17,2018-08-17,"user_1","user_1"
2772,NA,2772,4,2019-02-13,2019-02-13,"user_1","user_1"
2773,NA,2773,5,2019-08-12,2019-08-12,"user_1","user_1"
2774,NA,2774,5,2020-02-08,2020-02-08,"user_1","user_1"
2775,NA,2775,5,2020-08-06,2020-08-06,"user_1","user_1"
2776,NA,2776,3,2018-08-17,2018-08-17,"user_1","user_1"
2777,NA,2777,4,2019-02-13,2019-02-13,"user_1","user_1"
2778,NA,2778,5,2019-08-12,2019-08-12,"user_1","user_1"
2779,NA,2779,4,2020-02-08,2020-02-08,"user_1","user_1"
2780,NA,2780,6,2020-08-06,2020-08-06,"user_1","user_1"
2781,NA,2781,3,2018-08-17,2018-08-17,"user_1","user_1"
2782,NA,2782,6,2019-02-13,2019-02-13,"user_1","user_1"
2783,NA,2783,5,2019-08-12,2019-08-12,"user_1","user_1"
2784,NA,2784,6,2020-02-08,2020-02-08,"user_1","user_1"
2785,NA,2785,5,2020-08-06,2020-08-06,"user_1","user_1"
2786,NA,2786,6,2018-08-17,2018-08-17,"user_1","user_1"
2787,NA,2787,5,2019-02-13,2019-02-13,"user_1","user_1"
2788,NA,2788,6,2019-08-12,2019-08-12,"user_1","user_1"
2789,NA,2789,3,2020-02-08,2020-02-08,"user_1","user_1"
2790,NA,2790,4,2020-08-06,2020-08-06,"user_1","user_1"
2791,NA,2791,4,2018-08-17,2018-08-17,"user_1","user_1"
2792,NA,2792,2,2019-02-13,2019-02-13,"user_1","user_1"
2793,NA,2793,6,2019-08-12,2019-08-12,"user_1","user_1"
2794,NA,2794,4,2020-02-08,2020-02-08,"user_1","user_1"
2795,NA,2795,5,2020-08-06,2020-08-06,"user_1","user_1"
2796,NA,2796,5,2018-08-17,2018-08-17,"user_1","user_1"
2797,NA,2797,1,2019-02-13,2019-02-13,"user_1","user_1"
2798,NA,2798,4,2019-08-12,2019-08-12,"user_1","user_1"
2799,NA,2799,6,2020-02-08,2020-02-08,"user_1","user_1"
2800,NA,2800,3,2020-08-06,2020-08-06,"user_1","user_1"
2801,NA,2801,2,2018-08-17,2018-08-17,"user_1","user_1"
2802,NA,2802,5,2019-02-13,2019-02-13,"user_1","user_1"
2803,NA,2803,6,2019-08-12,2019-08-12,"user_1","user_1"
2804,NA,2804,1,2020-02-08,2020-02-08,"user_1","user_1"
2805,NA,2805,2,2020-08-06,2020-08-06,"user_1","user_1"
2806,NA,2806,1,2018-08-17,2018-08-17,"user_1","user_1"
2807,NA,2807,6,2019-02-13,2019-02-13,"user_1","user_1"
2808,NA,2808,6,2019-08-12,2019-08-12,"user_1","user_1"
2809,NA,2809,6,2020-02-08,2020-02-08,"user_1","user_1"
2810,NA,2810,1,2020-08-06,2020-08-06,"user_1","user_1"
2811,NA,2811,5,2018-08-17,2018-08-17,"user_1","user_1"
2812,NA,2812,3,2019-02-13,2019-02-13,"user_1","user_1"
2813,NA,2813,4,2019-08-12,2019-08-12,"user_1","user_1"
2814,NA,2814,6,2020-02-08,2020-02-08,"user_1","user_1"
2815,NA,2815,4,2020-08-06,2020-08-06,"user_1","user_1"
2816,NA,2816,4,2018-08-17,2018-08-17,"user_1","user_1"
2817,NA,2817,6,2019-02-13,2019-02-13,"user_1","user_1"
2818,NA,2818,5,2019-08-12,2019-08-12,"user_1","user_1"
2819,NA,2819,5,2020-02-08,2020-02-08,"user_1","user_1"
2820,NA,2820,6,2020-08-06,2020-08-06,"user_1","user_1"
2821,NA,2821,5,2018-08-17,2018-08-17,"user_1","user_1"
2822,NA,2822,4,2019-02-13,2019-02-13,"user_1","user_1"
2823,NA,2823,1,2019-08-12,2019-08-12,"user_1","user_1"
2824,NA,2824,1,2020-02-08,2020-02-08,"user_1","user_1"
2825,NA,2825,1,2020-08-06,2020-08-06,"user_1","user_1"
2826,NA,2826,2,2018-08-17,2018-08-17,"user_1","user_1"
2827,NA,2827,6,2019-02-13,2019-02-13,"user_1","user_1"
2828,NA,2828,6,2019-08-12,2019-08-12,"user_1","user_1"
2829,NA,2829,2,2020-02-08,2020-02-08,"user_1","user_1"
2830,NA,2830,1,2020-08-06,2020-08-06,"user_1","user_1"
2831,NA,2831,5,2018-08-17,2018-08-17,"user_1","user_1"
2832,NA,2832,2,2019-02-13,2019-02-13,"user_1","user_1"
2833,NA,2833,2,2019-08-12,2019-08-12,"user_1","user_1"
2834,NA,2834,6,2020-02-08,2020-02-08,"user_1","user_1"
2835,NA,2835,3,2020-08-06,2020-08-06,"user_1","user_1"
2836,NA,2836,4,2018-08-17,2018-08-17,"user_1","user_1"
2837,NA,2837,3,2019-02-13,2019-02-13,"user_1","user_1"
2838,NA,2838,2,2019-08-12,2019-08-12,"user_1","user_1"
2839,NA,2839,2,2020-02-08,2020-02-08,"user_1","user_1"
2840,NA,2840,4,2020-08-06,2020-08-06,"user_1","user_1"
2841,NA,2841,6,2018-08-17,2018-08-17,"user_1","user_1"
2842,NA,2842,5,2019-02-13,2019-02-13,"user_1","user_1"
2843,NA,2843,6,2019-08-12,2019-08-12,"user_1","user_1"
2844,NA,2844,1,2020-02-08,2020-02-08,"user_1","user_1"
2845,NA,2845,1,2020-08-06,2020-08-06,"user_1","user_1"
2846,NA,2846,6,2018-08-17,2018-08-17,"user_1","user_1"
2847,NA,2847,3,2019-02-13,2019-02-13,"user_1","user_1"
2848,NA,2848,2,2019-08-12,2019-08-12,"user_1","user_1"
2849,NA,2849,6,2020-02-08,2020-02-08,"user_1","user_1"
2850,NA,2850,4,2020-08-06,2020-08-06,"user_1","user_1"
2851,NA,2851,4,2018-08-17,2018-08-17,"user_1","user_1"
2852,NA,2852,4,2019-02-13,2019-02-13,"user_1","user_1"
2853,NA,2853,2,2019-08-12,2019-08-12,"user_1","user_1"
2854,NA,2854,5,2020-02-08,2020-02-08,"user_1","user_1"
2855,NA,2855,3,2020-08-06,2020-08-06,"user_1","user_1"
2856,NA,2856,3,2018-08-17,2018-08-17,"user_1","user_1"
2857,NA,2857,5,2019-02-13,2019-02-13,"user_1","user_1"
2858,NA,2858,1,2019-08-12,2019-08-12,"user_1","user_1"
2859,NA,2859,5,2020-02-08,2020-02-08,"user_1","user_1"
2860,NA,2860,5,2020-08-06,2020-08-06,"user_1","user_1"
2861,NA,2861,5,2018-08-17,2018-08-17,"user_1","user_1"
2862,NA,2862,5,2019-02-13,2019-02-13,"user_1","user_1"
2863,NA,2863,6,2019-08-12,2019-08-12,"user_1","user_1"
2864,NA,2864,1,2020-02-08,2020-02-08,"user_1","user_1"
2865,NA,2865,1,2020-08-06,2020-08-06,"user_1","user_1"
2866,NA,2866,3,2018-08-17,2018-08-17,"user_1","user_1"
2867,NA,2867,5,2019-02-13,2019-02-13,"user_1","user_1"
2868,NA,2868,3,2019-08-12,2019-08-12,"user_1","user_1"
2869,NA,2869,1,2020-02-08,2020-02-08,"user_1","user_1"
2870,NA,2870,4,2020-08-06,2020-08-06,"user_1","user_1"
2871,NA,2871,3,2018-08-17,2018-08-17,"user_1","user_1"
2872,NA,2872,5,2019-02-13,2019-02-13,"user_1","user_1"
2873,NA,2873,4,2019-08-12,2019-08-12,"user_1","user_1"
2874,NA,2874,2,2020-02-08,2020-02-08,"user_1","user_1"
2875,NA,2875,4,2020-08-06,2020-08-06,"user_1","user_1"
2876,NA,2876,2,2018-08-17,2018-08-17,"user_1","user_1"
2877,NA,2877,5,2019-02-13,2019-02-13,"user_1","user_1"
2878,NA,2878,2,2019-08-12,2019-08-12,"user_1","user_1"
2879,NA,2879,2,2020-02-08,2020-02-08,"user_1","user_1"
2880,NA,2880,3,2020-08-06,2020-08-06,"user_1","user_1"
2881,NA,2881,4,2018-08-17,2018-08-17,"user_1","user_1"
2882,NA,2882,2,2019-02-13,2019-02-13,"user_1","user_1"
2883,NA,2883,1,2019-08-12,2019-08-12,"user_1","user_1"
2884,NA,2884,1,2020-02-08,2020-02-08,"user_1","user_1"
2885,NA,2885,5,2020-08-06,2020-08-06,"user_1","user_1"
2886,NA,2886,3,2018-08-17,2018-08-17,"user_1","user_1"
2887,NA,2887,4,2019-02-13,2019-02-13,"user_1","user_1"
2888,NA,2888,3,2019-08-12,2019-08-12,"user_1","user_1"
2889,NA,2889,2,2020-02-08,2020-02-08,"user_1","user_1"
2890,NA,2890,4,2020-08-06,2020-08-06,"user_1","user_1"
2891,NA,2891,3,2018-08-17,2018-08-17,"user_1","user_1"
2892,NA,2892,5,2019-02-13,2019-02-13,"user_1","user_1"
2893,NA,2893,5,2019-08-12,2019-08-12,"user_1","user_1"
2894,NA,2894,4,2020-02-08,2020-02-08,"user_1","user_1"
2895,NA,2895,3,2020-08-06,2020-08-06,"user_1","user_1"
2896,NA,2896,6,2018-08-17,2018-08-17,"user_1","user_1"
2897,NA,2897,1,2019-02-13,2019-02-13,"user_1","user_1"
2898,NA,2898,1,2019-08-12,2019-08-12,"user_1","user_1"
2899,NA,2899,5,2020-02-08,2020-02-08,"user_1","user_1"
2900,NA,2900,3,2020-08-06,2020-08-06,"user_1","user_1"
2901,NA,2901,4,2018-08-17,2018-08-17,"user_1","user_1"
2902,NA,2902,4,2019-02-13,2019-02-13,"user_1","user_1"
2903,NA,2903,4,2019-08-12,2019-08-12,"user_1","user_1"
2904,NA,2904,6,2020-02-08,2020-02-08,"user_1","user_1"
2905,NA,2905,4,2020-08-06,2020-08-06,"user_1","user_1"
2906,NA,2906,2,2018-08-17,2018-08-17,"user_1","user_1"
2907,NA,2907,3,2019-02-13,2019-02-13,"user_1","user_1"
2908,NA,2908,6,2019-08-12,2019-08-12,"user_1","user_1"
2909,NA,2909,5,2020-02-08,2020-02-08,"user_1","user_1"
2910,NA,2910,3,2020-08-06,2020-08-06,"user_1","user_1"
2911,NA,2911,2,2018-08-17,2018-08-17,"user_1","user_1"
2912,NA,2912,2,2019-02-13,2019-02-13,"user_1","user_1"
2913,NA,2913,4,2019-08-12,2019-08-12,"user_1","user_1"
2914,NA,2914,1,2020-02-08,2020-02-08,"user_1","user_1"
2915,NA,2915,3,2020-08-06,2020-08-06,"user_1","user_1"
2916,NA,2916,5,2018-08-17,2018-08-17,"user_1","user_1"
2917,NA,2917,4,2019-02-13,2019-02-13,"user_1","user_1"
2918,NA,2918,6,2019-08-12,2019-08-12,"user_1","user_1"
2919,NA,2919,4,2020-02-08,2020-02-08,"user_1","user_1"
2920,NA,2920,2,2020-08-06,2020-08-06,"user_1","user_1"
2921,NA,2921,3,2018-08-17,2018-08-17,"user_1","user_1"
2922,NA,2922,4,2019-02-13,2019-02-13,"user_1","user_1"
2923,NA,2923,4,2019-08-12,2019-08-12,"user_1","user_1"
2924,NA,2924,6,2020-02-08,2020-02-08,"user_1","user_1"
2925,NA,2925,6,2020-08-06,2020-08-06,"user_1","user_1"
2926,NA,2926,1,2018-08-17,2018-08-17,"user_1","user_1"
2927,NA,2927,3,2019-02-13,2019-02-13,"user_1","user_1"
2928,NA,2928,4,2019-08-12,2019-08-12,"user_1","user_1"
2929,NA,2929,3,2020-02-08,2020-02-08,"user_1","user_1"
2930,NA,2930,6,2020-08-06,2020-08-06,"user_1","user_1"
2931,NA,2931,2,2018-08-17,2018-08-17,"user_1","user_1"
2932,NA,2932,2,2019-02-13,2019-02-13,"user_1","user_1"
2933,NA,2933,1,2019-08-12,2019-08-12,"user_1","user_1"
2934,NA,2934,6,2020-02-08,2020-02-08,"user_1","user_1"
2935,NA,2935,6,2020-08-06,2020-08-06,"user_1","user_1"
2936,NA,2936,1,2018-08-17,2018-08-17,"user_1","user_1"
2937,NA,2937,6,2019-02-13,2019-02-13,"user_1","user_1"
2938,NA,2938,6,2019-08-12,2019-08-12,"user_1","user_1"
2939,NA,2939,1,2020-02-08,2020-02-08,"user_1","user_1"
2940,NA,2940,3,2020-08-06,2020-08-06,"user_1","user_1"
2941,NA,2941,4,2018-08-17,2018-08-17,"user_1","user_1"
2942,NA,2942,3,2019-02-13,2019-02-13,"user_1","user_1"
2943,NA,2943,3,2019-08-12,2019-08-12,"user_1","user_1"
2944,NA,2944,2,2020-02-08,2020-02-08,"user_1","user_1"
2945,NA,2945,4,2020-08-06,2020-08-06,"user_1","user_1"
2946,NA,2946,1,2018-08-17,2018-08-17,"user_1","user_1"
2947,NA,2947,6,2019-02-13,2019-02-13,"user_1","user_1"
2948,NA,2948,4,2019-08-12,2019-08-12,"user_1","user_1"
2949,NA,2949,4,2020-02-08,2020-02-08,"user_1","user_1"
2950,NA,2950,5,2020-08-06,2020-08-06,"user_1","user_1"
2951,NA,2951,5,2018-08-17,2018-08-17,"user_1","user_1"
2952,NA,2952,1,2019-02-13,2019-02-13,"user_1","user_1"
2953,NA,2953,4,2019-08-12,2019-08-12,"user_1","user_1"
2954,NA,2954,4,2020-02-08,2020-02-08,"user_1","user_1"
2955,NA,2955,4,2020-08-06,2020-08-06,"user_1","user_1"
2956,NA,2956,1,2018-08-17,2018-08-17,"user_1","user_1"
2957,NA,2957,6,2019-02-13,2019-02-13,"user_1","user_1"
2958,NA,2958,2,2019-08-12,2019-08-12,"user_1","user_1"
2959,NA,2959,1,2020-02-08,2020-02-08,"user_1","user_1"
2960,NA,2960,3,2020-08-06,2020-08-06,"user_1","user_1"
2961,NA,2961,4,2018-08-17,2018-08-17,"user_1","user_1"
2962,NA,2962,3,2019-02-13,2019-02-13,"user_1","user_1"
2963,NA,2963,2,2019-08-12,2019-08-12,"user_1","user_1"
2964,NA,2964,1,2020-02-08,2020-02-08,"user_1","user_1"
2965,NA,2965,3,2020-08-06,2020-08-06,"user_1","user_1"
2966,NA,2966,3,2018-08-17,2018-08-17,"user_1","user_1"
2967,NA,2967,2,2019-02-13,2019-02-13,"user_1","user_1"
2968,NA,2968,1,2019-08-12,2019-08-12,"user_1","user_1"
2969,NA,2969,1,2020-02-08,2020-02-08,"user_1","user_1"
2970,NA,2970,3,2020-08-06,2020-08-06,"user_1","user_1"
2971,NA,2971,6,2018-08-17,2018-08-17,"user_1","user_1"
2972,NA,2972,4,2019-02-13,2019-02-13,"user_1","user_1"
2973,NA,2973,5,2019-08-12,2019-08-12,"user_1","user_1"
2974,NA,2974,5,2020-02-08,2020-02-08,"user_1","user_1"
2975,NA,2975,6,2020-08-06,2020-08-06,"user_1","user_1"
2976,NA,2976,5,2018-08-17,2018-08-17,"user_1","user_1"
2977,NA,2977,5,2019-02-13,2019-02-13,"user_1","user_1"
2978,NA,2978,2,2019-08-12,2019-08-12,"user_1","user_1"
2979,NA,2979,3,2020-02-08,2020-02-08,"user_1","user_1"
2980,NA,2980,2,2020-08-06,2020-08-06,"user_1","user_1"
2981,NA,2981,5,2018-08-17,2018-08-17,"user_1","user_1"
2982,NA,2982,2,2019-02-13,2019-02-13,"user_1","user_1"
2983,NA,2983,6,2019-08-12,2019-08-12,"user_1","user_1"
2984,NA,2984,3,2020-02-08,2020-02-08,"user_1","user_1"
2985,NA,2985,3,2020-08-06,2020-08-06,"user_1","user_1"
2986,NA,2986,2,2018-08-17,2018-08-17,"user_1","user_1"
2987,NA,2987,5,2019-02-13,2019-02-13,"user_1","user_1"
2988,NA,2988,5,2019-08-12,2019-08-12,"user_1","user_1"
2989,NA,2989,4,2020-02-08,2020-02-08,"user_1","user_1"
2990,NA,2990,3,2020-08-06,2020-08-06,"user_1","user_1"
2991,NA,2991,6,2018-08-17,2018-08-17,"user_1","user_1"
2992,NA,2992,4,2019-02-13,2019-02-13,"user_1","user_1"
2993,NA,2993,2,2019-08-12,2019-08-12,"user_1","user_1"
2994,NA,2994,5,2020-02-08,2020-02-08,"user_1","user_1"
2995,NA,2995,5,2020-08-06,2020-08-06,"user_1","user_1"
2996,NA,2996,1,2018-08-17,2018-08-17,"user_1","user_1"
2997,NA,2997,5,2019-02-13,2019-02-13,"user_1","user_1"
2998,NA,2998,3,2019-08-12,2019-08-12,"user_1","user_1"
2999,NA,2999,6,2020-02-08,2020-02-08,"user_1","user_1"
3000,NA,3000,5,2020-08-06,2020-08-06,"user_1","user_1"
3001,NA,3001,3,2018-08-17,2018-08-17,"user_1","user_1"
3002,NA,3002,1,2019-02-13,2019-02-13,"user_1","user_1"
3003,NA,3003,5,2019-08-12,2019-08-12,"user_1","user_1"
3004,NA,3004,3,2020-02-08,2020-02-08,"user_1","user_1"
3005,NA,3005,4,2020-08-06,2020-08-06,"user_1","user_1"
3006,NA,3006,2,2018-08-17,2018-08-17,"user_1","user_1"
3007,NA,3007,2,2019-02-13,2019-02-13,"user_1","user_1"
3008,NA,3008,6,2019-08-12,2019-08-12,"user_1","user_1"
3009,NA,3009,3,2020-02-08,2020-02-08,"user_1","user_1"
3010,NA,3010,4,2020-08-06,2020-08-06,"user_1","user_1"
3011,NA,3011,6,2018-08-17,2018-08-17,"user_1","user_1"
3012,NA,3012,6,2019-02-13,2019-02-13,"user_1","user_1"
3013,NA,3013,3,2019-08-12,2019-08-12,"user_1","user_1"
3014,NA,3014,4,2020-02-08,2020-02-08,"user_1","user_1"
3015,NA,3015,1,2020-08-06,2020-08-06,"user_1","user_1"
3016,NA,3016,1,2018-08-17,2018-08-17,"user_1","user_1"
3017,NA,3017,4,2019-02-13,2019-02-13,"user_1","user_1"
3018,NA,3018,6,2019-08-12,2019-08-12,"user_1","user_1"
3019,NA,3019,6,2020-02-08,2020-02-08,"user_1","user_1"
3020,NA,3020,1,2020-08-06,2020-08-06,"user_1","user_1"
3021,NA,3021,2,2018-08-17,2018-08-17,"user_1","user_1"
3022,NA,3022,1,2019-02-13,2019-02-13,"user_1","user_1"
3023,NA,3023,2,2019-08-12,2019-08-12,"user_1","user_1"
3024,NA,3024,1,2020-02-08,2020-02-08,"user_1","user_1"
3025,NA,3025,1,2020-08-06,2020-08-06,"user_1","user_1"
3026,NA,3026,4,2018-08-17,2018-08-17,"user_1","user_1"
3027,NA,3027,5,2019-02-13,2019-02-13,"user_1","user_1"
3028,NA,3028,5,2019-08-12,2019-08-12,"user_1","user_1"
3029,NA,3029,5,2020-02-08,2020-02-08,"user_1","user_1"
3030,NA,3030,2,2020-08-06,2020-08-06,"user_1","user_1"
3031,NA,3031,1,2018-08-17,2018-08-17,"user_1","user_1"
3032,NA,3032,6,2019-02-13,2019-02-13,"user_1","user_1"
3033,NA,3033,2,2019-08-12,2019-08-12,"user_1","user_1"
3034,NA,3034,3,2020-02-08,2020-02-08,"user_1","user_1"
3035,NA,3035,2,2020-08-06,2020-08-06,"user_1","user_1"
3036,NA,3036,3,2018-08-17,2018-08-17,"user_1","user_1"
3037,NA,3037,2,2019-02-13,2019-02-13,"user_1","user_1"
3038,NA,3038,4,2019-08-12,2019-08-12,"user_1","user_1"
3039,NA,3039,5,2020-02-08,2020-02-08,"user_1","user_1"
3040,NA,3040,6,2020-08-06,2020-08-06,"user_1","user_1"
3041,NA,3041,6,2018-08-17,2018-08-17,"user_1","user_1"
3042,NA,3042,3,2019-02-13,2019-02-13,"user_1","user_1"
3043,NA,3043,2,2019-08-12,2019-08-12,"user_1","user_1"
3044,NA,3044,1,2020-02-08,2020-02-08,"user_1","user_1"
3045,NA,3045,3,2020-08-06,2020-08-06,"user_1","user_1"
3046,NA,3046,6,2018-08-17,2018-08-17,"user_1","user_1"
3047,NA,3047,6,2019-02-13,2019-02-13,"user_1","user_1"
3048,NA,3048,2,2019-08-12,2019-08-12,"user_1","user_1"
3049,NA,3049,4,2020-02-08,2020-02-08,"user_1","user_1"
3050,NA,3050,4,2020-08-06,2020-08-06,"user_1","user_1"
3051,NA,3051,5,2018-08-17,2018-08-17,"user_1","user_1"
3052,NA,3052,1,2019-02-13,2019-02-13,"user_1","user_1"
3053,NA,3053,5,2019-08-12,2019-08-12,"user_1","user_1"
3054,NA,3054,6,2020-02-08,2020-02-08,"user_1","user_1"
3055,NA,3055,1,2020-08-06,2020-08-06,"user_1","user_1"
3056,NA,3056,4,2018-08-17,2018-08-17,"user_1","user_1"
3057,NA,3057,3,2019-02-13,2019-02-13,"user_1","user_1"
3058,NA,3058,4,2019-08-12,2019-08-12,"user_1","user_1"
3059,NA,3059,5,2020-02-08,2020-02-08,"user_1","user_1"
3060,NA,3060,1,2020-08-06,2020-08-06,"user_1","user_1"
3061,NA,3061,5,2018-08-17,2018-08-17,"user_1","user_1"
3062,NA,3062,2,2019-02-13,2019-02-13,"user_1","user_1"
3063,NA,3063,2,2019-08-12,2019-08-12,"user_1","user_1"
3064,NA,3064,1,2020-02-08,2020-02-08,"user_1","user_1"
