"id","admin_1","admin_2","admin_3","household_code","registration_round","registration_date","registration_update_date","registration_user","registration_update_user"
3162,"A","F","F","A-F-A-3162",5,2020-08-06,2020-08-06,"user_1","user_1"
3163,"A","A","G","A-A-A-3163",6,2021-02-02,2021-02-02,"user_1","user_1"
3164,"A","B","H","A-B-A-3164",5,2020-08-06,2020-08-06,"user_1","user_1"
3165,"A","C","I","A-C-A-3165",3,2019-08-12,2019-08-12,"user_1","user_1"
3166,"A","D","J","A-D-A-3166",3,2019-08-12,2019-08-12,"user_1","user_1"
3167,"A","E","K","A-E-A-3167",4,2020-02-08,2020-02-08,"user_1","user_1"
3168,"A","F","L","A-F-A-3168",5,2020-08-06,2020-08-06,"user_1","user_1"
3169,"A","A","A","A-A-A-3169",6,2021-02-02,2021-02-02,"user_1","user_1"
3170,"A","B","B","A-B-A-3170",5,2020-08-06,2020-08-06,"user_1","user_1"
3171,"A","C","C","A-C-A-3171",3,2019-08-12,2019-08-12,"user_1","user_1"
3172,"A","D","D","A-D-A-3172",3,2019-08-12,2019-08-12,"user_1","user_1"
3173,"A","E","E","A-E-A-3173",4,2020-02-08,2020-02-08,"user_1","user_1"
3174,"A","F","F","A-F-A-3174",5,2020-08-06,2020-08-06,"user_1","user_1"
3175,"A","A","G","A-A-A-3175",6,2021-02-02,2021-02-02,"user_1","user_1"
3176,"A","B","H","A-B-A-3176",5,2020-08-06,2020-08-06,"user_1","user_1"
3177,"A","C","I","A-C-A-3177",3,2019-08-12,2019-08-12,"user_1","user_1"
3178,"A","D","J","A-D-A-3178",3,2019-08-12,2019-08-12,"user_1","user_1"
3179,"A","E","K","A-E-A-3179",4,2020-02-08,2020-02-08,"user_1","user_1"
3180,"A","F","L","A-F-A-3180",5,2020-08-06,2020-08-06,"user_1","user_1"
3181,"A","A","A","A-A-A-3181",6,2021-02-02,2021-02-02,"user_1","user_1"
3182,"A","B","B","A-B-A-3182",5,2020-08-06,2020-08-06,"user_1","user_1"
3183,"A","C","C","A-C-A-3183",3,2019-08-12,2019-08-12,"user_1","user_1"
3184,"A","D","D","A-D-A-3184",3,2019-08-12,2019-08-12,"user_1","user_1"
3185,"A","E","E","A-E-A-3185",4,2020-02-08,2020-02-08,"user_1","user_1"
3186,"A","F","F","A-F-A-3186",5,2020-08-06,2020-08-06,"user_1","user_1"
3187,"A","A","G","A-A-A-3187",6,2021-02-02,2021-02-02,"user_1","user_1"
3188,"A","B","H","A-B-A-3188",5,2020-08-06,2020-08-06,"user_1","user_1"
3189,"A","C","I","A-C-A-3189",3,2019-08-12,2019-08-12,"user_1","user_1"
3190,"A","D","J","A-D-A-3190",3,2019-08-12,2019-08-12,"user_1","user_1"
3191,"A","E","K","A-E-A-3191",4,2020-02-08,2020-02-08,"user_1","user_1"
3192,"A","F","L","A-F-A-3192",5,2020-08-06,2020-08-06,"user_1","user_1"
3193,"A","A","A","A-A-A-3193",6,2021-02-02,2021-02-02,"user_1","user_1"
3194,"A","B","B","A-B-A-3194",5,2020-08-06,2020-08-06,"user_1","user_1"
3195,"A","C","C","A-C-A-3195",3,2019-08-12,2019-08-12,"user_1","user_1"
3196,"A","D","D","A-D-A-3196",3,2019-08-12,2019-08-12,"user_1","user_1"
3197,"A","E","E","A-E-A-3197",4,2020-02-08,2020-02-08,"user_1","user_1"
3198,"A","F","F","A-F-A-3198",5,2020-08-06,2020-08-06,"user_1","user_1"
3199,"A","A","G","A-A-A-3199",6,2021-02-02,2021-02-02,"user_1","user_1"
3200,"A","B","H","A-B-A-3200",5,2020-08-06,2020-08-06,"user_1","user_1"
3201,"A","C","I","A-C-A-3201",3,2019-08-12,2019-08-12,"user_1","user_1"
3202,"A","D","J","A-D-A-3202",3,2019-08-12,2019-08-12,"user_1","user_1"
3203,"A","E","K","A-E-A-3203",4,2020-02-08,2020-02-08,"user_1","user_1"
3204,"A","F","L","A-F-A-3204",5,2020-08-06,2020-08-06,"user_1","user_1"
3205,"A","A","A","A-A-A-3205",6,2021-02-02,2021-02-02,"user_1","user_1"
3206,"A","B","B","A-B-A-3206",5,2020-08-06,2020-08-06,"user_1","user_1"
3207,"A","C","C","A-C-A-3207",3,2019-08-12,2019-08-12,"user_1","user_1"
3208,"A","D","D","A-D-A-3208",3,2019-08-12,2019-08-12,"user_1","user_1"
3209,"A","E","E","A-E-A-3209",4,2020-02-08,2020-02-08,"user_1","user_1"
3210,"A","F","F","A-F-A-3210",5,2020-08-06,2020-08-06,"user_1","user_1"
3211,"A","A","G","A-A-A-3211",6,2021-02-02,2021-02-02,"user_1","user_1"
3212,"A","B","H","A-B-A-3212",5,2020-08-06,2020-08-06,"user_1","user_1"
3213,"A","C","I","A-C-A-3213",3,2019-08-12,2019-08-12,"user_1","user_1"
3214,"A","D","J","A-D-A-3214",3,2019-08-12,2019-08-12,"user_1","user_1"
3215,"A","E","K","A-E-A-3215",4,2020-02-08,2020-02-08,"user_1","user_1"
3216,"A","F","L","A-F-A-3216",5,2020-08-06,2020-08-06,"user_1","user_1"
3217,"A","A","A","A-A-A-3217",6,2021-02-02,2021-02-02,"user_1","user_1"
3218,"A","B","B","A-B-A-3218",5,2020-08-06,2020-08-06,"user_1","user_1"
3219,"A","C","C","A-C-A-3219",3,2019-08-12,2019-08-12,"user_1","user_1"
3220,"A","D","D","A-D-A-3220",3,2019-08-12,2019-08-12,"user_1","user_1"
3221,"A","E","E","A-E-A-3221",4,2020-02-08,2020-02-08,"user_1","user_1"
3222,"A","F","F","A-F-A-3222",5,2020-08-06,2020-08-06,"user_1","user_1"
3223,"A","A","G","A-A-A-3223",6,2021-02-02,2021-02-02,"user_1","user_1"
3224,"A","B","H","A-B-A-3224",5,2020-08-06,2020-08-06,"user_1","user_1"
3225,"A","C","I","A-C-A-3225",3,2019-08-12,2019-08-12,"user_1","user_1"
3226,"A","D","J","A-D-A-3226",3,2019-08-12,2019-08-12,"user_1","user_1"
3227,"A","E","K","A-E-A-3227",4,2020-02-08,2020-02-08,"user_1","user_1"
3228,"A","F","L","A-F-A-3228",5,2020-08-06,2020-08-06,"user_1","user_1"
3229,"A","A","A","A-A-A-3229",6,2021-02-02,2021-02-02,"user_1","user_1"
3230,"A","B","B","A-B-A-3230",5,2020-08-06,2020-08-06,"user_1","user_1"
3231,"A","C","C","A-C-A-3231",3,2019-08-12,2019-08-12,"user_1","user_1"
3232,"A","D","D","A-D-A-3232",3,2019-08-12,2019-08-12,"user_1","user_1"
3233,"A","E","E","A-E-A-3233",4,2020-02-08,2020-02-08,"user_1","user_1"
3234,"A","F","F","A-F-A-3234",5,2020-08-06,2020-08-06,"user_1","user_1"
3235,"A","A","G","A-A-A-3235",6,2021-02-02,2021-02-02,"user_1","user_1"
3236,"A","B","H","A-B-A-3236",5,2020-08-06,2020-08-06,"user_1","user_1"
3237,"A","C","I","A-C-A-3237",3,2019-08-12,2019-08-12,"user_1","user_1"
3238,"A","D","J","A-D-A-3238",3,2019-08-12,2019-08-12,"user_1","user_1"
3239,"A","E","K","A-E-A-3239",4,2020-02-08,2020-02-08,"user_1","user_1"
3240,"A","F","L","A-F-A-3240",5,2020-08-06,2020-08-06,"user_1","user_1"
3241,"A","A","A","A-A-A-3241",6,2021-02-02,2021-02-02,"user_1","user_1"
3242,"A","B","B","A-B-A-3242",5,2020-08-06,2020-08-06,"user_1","user_1"
3243,"A","C","C","A-C-A-3243",3,2019-08-12,2019-08-12,"user_1","user_1"
3244,"A","D","D","A-D-A-3244",3,2019-08-12,2019-08-12,"user_1","user_1"
3245,"A","E","E","A-E-A-3245",4,2020-02-08,2020-02-08,"user_1","user_1"
3246,"A","F","F","A-F-A-3246",5,2020-08-06,2020-08-06,"user_1","user_1"
3247,"A","A","G","A-A-A-3247",6,2021-02-02,2021-02-02,"user_1","user_1"
3248,"A","B","H","A-B-A-3248",5,2020-08-06,2020-08-06,"user_1","user_1"
3249,"A","C","I","A-C-A-3249",3,2019-08-12,2019-08-12,"user_1","user_1"
3250,"A","D","J","A-D-A-3250",3,2019-08-12,2019-08-12,"user_1","user_1"
3251,"A","E","K","A-E-A-3251",4,2020-02-08,2020-02-08,"user_1","user_1"
3252,"A","F","L","A-F-A-3252",5,2020-08-06,2020-08-06,"user_1","user_1"
3253,"A","A","A","A-A-A-3253",6,2021-02-02,2021-02-02,"user_1","user_1"
3254,"A","B","B","A-B-A-3254",5,2020-08-06,2020-08-06,"user_1","user_1"
3255,"A","C","C","A-C-A-3255",3,2019-08-12,2019-08-12,"user_1","user_1"
3256,"A","D","D","A-D-A-3256",3,2019-08-12,2019-08-12,"user_1","user_1"
3257,"A","E","E","A-E-A-3257",4,2020-02-08,2020-02-08,"user_1","user_1"
3258,"A","F","F","A-F-A-3258",5,2020-08-06,2020-08-06,"user_1","user_1"
3259,"A","A","G","A-A-A-3259",6,2021-02-02,2021-02-02,"user_1","user_1"
3260,"A","B","H","A-B-A-3260",5,2020-08-06,2020-08-06,"user_1","user_1"
3261,"A","C","I","A-C-A-3261",3,2019-08-12,2019-08-12,"user_1","user_1"
3262,"A","D","J","A-D-A-3262",3,2019-08-12,2019-08-12,"user_1","user_1"
3263,"A","E","K","A-E-A-3263",4,2020-02-08,2020-02-08,"user_1","user_1"
3264,"A","F","L","A-F-A-3264",5,2020-08-06,2020-08-06,"user_1","user_1"
3265,"A","A","A","A-A-A-3265",6,2021-02-02,2021-02-02,"user_1","user_1"
3266,"A","B","B","A-B-A-3266",5,2020-08-06,2020-08-06,"user_1","user_1"
3267,"A","C","C","A-C-A-3267",3,2019-08-12,2019-08-12,"user_1","user_1"
3268,"A","D","D","A-D-A-3268",3,2019-08-12,2019-08-12,"user_1","user_1"
3269,"A","E","E","A-E-A-3269",4,2020-02-08,2020-02-08,"user_1","user_1"
3270,"A","F","F","A-F-A-3270",5,2020-08-06,2020-08-06,"user_1","user_1"
3271,"A","A","G","A-A-A-3271",6,2021-02-02,2021-02-02,"user_1","user_1"
3272,"A","B","H","A-B-A-3272",5,2020-08-06,2020-08-06,"user_1","user_1"
3273,"A","C","I","A-C-A-3273",3,2019-08-12,2019-08-12,"user_1","user_1"
3274,"A","D","J","A-D-A-3274",3,2019-08-12,2019-08-12,"user_1","user_1"
3275,"A","E","K","A-E-A-3275",4,2020-02-08,2020-02-08,"user_1","user_1"
3276,"A","F","L","A-F-A-3276",5,2020-08-06,2020-08-06,"user_1","user_1"
3277,"A","A","A","A-A-A-3277",6,2021-02-02,2021-02-02,"user_1","user_1"
3278,"A","B","B","A-B-A-3278",5,2020-08-06,2020-08-06,"user_1","user_1"
3279,"A","C","C","A-C-A-3279",3,2019-08-12,2019-08-12,"user_1","user_1"
3280,"A","D","D","A-D-A-3280",3,2019-08-12,2019-08-12,"user_1","user_1"
3281,"A","E","E","A-E-A-3281",4,2020-02-08,2020-02-08,"user_1","user_1"
3282,"A","F","F","A-F-A-3282",5,2020-08-06,2020-08-06,"user_1","user_1"
3283,"A","A","G","A-A-A-3283",6,2021-02-02,2021-02-02,"user_1","user_1"
3284,"A","B","H","A-B-A-3284",5,2020-08-06,2020-08-06,"user_1","user_1"
3285,"A","C","I","A-C-A-3285",3,2019-08-12,2019-08-12,"user_1","user_1"
3286,"A","D","J","A-D-A-3286",3,2019-08-12,2019-08-12,"user_1","user_1"
3287,"A","E","K","A-E-A-3287",4,2020-02-08,2020-02-08,"user_1","user_1"
3288,"A","F","L","A-F-A-3288",5,2020-08-06,2020-08-06,"user_1","user_1"
3289,"A","A","A","A-A-A-3289",6,2021-02-02,2021-02-02,"user_1","user_1"
3290,"A","B","B","A-B-A-3290",5,2020-08-06,2020-08-06,"user_1","user_1"
3291,"A","C","C","A-C-A-3291",3,2019-08-12,2019-08-12,"user_1","user_1"
3292,"A","D","D","A-D-A-3292",3,2019-08-12,2019-08-12,"user_1","user_1"
3293,"A","E","E","A-E-A-3293",4,2020-02-08,2020-02-08,"user_1","user_1"
3294,"A","F","F","A-F-A-3294",5,2020-08-06,2020-08-06,"user_1","user_1"
3295,"A","A","G","A-A-A-3295",6,2021-02-02,2021-02-02,"user_1","user_1"
3296,"A","B","H","A-B-A-3296",5,2020-08-06,2020-08-06,"user_1","user_1"
3297,"A","C","I","A-C-A-3297",3,2019-08-12,2019-08-12,"user_1","user_1"
3298,"A","D","J","A-D-A-3298",3,2019-08-12,2019-08-12,"user_1","user_1"
3299,"A","E","K","A-E-A-3299",4,2020-02-08,2020-02-08,"user_1","user_1"
3300,"A","F","L","A-F-A-3300",5,2020-08-06,2020-08-06,"user_1","user_1"
3301,"A","A","A","A-A-A-3301",6,2021-02-02,2021-02-02,"user_1","user_1"
3302,"A","B","B","A-B-A-3302",5,2020-08-06,2020-08-06,"user_1","user_1"
3303,"A","C","C","A-C-A-3303",3,2019-08-12,2019-08-12,"user_1","user_1"
3304,"A","D","D","A-D-A-3304",3,2019-08-12,2019-08-12,"user_1","user_1"
3305,"A","E","E","A-E-A-3305",4,2020-02-08,2020-02-08,"user_1","user_1"
3306,"A","F","F","A-F-A-3306",5,2020-08-06,2020-08-06,"user_1","user_1"
3307,"A","A","G","A-A-A-3307",6,2021-02-02,2021-02-02,"user_1","user_1"
3308,"A","B","H","A-B-A-3308",5,2020-08-06,2020-08-06,"user_1","user_1"
3309,"A","C","I","A-C-A-3309",3,2019-08-12,2019-08-12,"user_1","user_1"
3310,"A","D","J","A-D-A-3310",3,2019-08-12,2019-08-12,"user_1","user_1"
3311,"A","E","K","A-E-A-3311",4,2020-02-08,2020-02-08,"user_1","user_1"
3312,"A","F","L","A-F-A-3312",5,2020-08-06,2020-08-06,"user_1","user_1"
3313,"A","A","A","A-A-A-3313",6,2021-02-02,2021-02-02,"user_1","user_1"
3314,"A","B","B","A-B-A-3314",5,2020-08-06,2020-08-06,"user_1","user_1"
3315,"A","C","C","A-C-A-3315",3,2019-08-12,2019-08-12,"user_1","user_1"
3316,"A","D","D","A-D-A-3316",3,2019-08-12,2019-08-12,"user_1","user_1"
3317,"A","E","E","A-E-A-3317",4,2020-02-08,2020-02-08,"user_1","user_1"
3318,"A","F","F","A-F-A-3318",5,2020-08-06,2020-08-06,"user_1","user_1"
3319,"A","A","G","A-A-A-3319",6,2021-02-02,2021-02-02,"user_1","user_1"
3320,"A","B","H","A-B-A-3320",5,2020-08-06,2020-08-06,"user_1","user_1"
3321,"A","C","I","A-C-A-3321",3,2019-08-12,2019-08-12,"user_1","user_1"
3322,"A","D","J","A-D-A-3322",3,2019-08-12,2019-08-12,"user_1","user_1"
3323,"A","E","K","A-E-A-3323",4,2020-02-08,2020-02-08,"user_1","user_1"
3324,"A","F","L","A-F-A-3324",5,2020-08-06,2020-08-06,"user_1","user_1"
3325,"A","A","A","A-A-A-3325",6,2021-02-02,2021-02-02,"user_1","user_1"
3326,"A","B","B","A-B-A-3326",5,2020-08-06,2020-08-06,"user_1","user_1"
3327,"A","C","C","A-C-A-3327",3,2019-08-12,2019-08-12,"user_1","user_1"
3328,"A","D","D","A-D-A-3328",3,2019-08-12,2019-08-12,"user_1","user_1"
3329,"A","E","E","A-E-A-3329",4,2020-02-08,2020-02-08,"user_1","user_1"
3330,"A","F","F","A-F-A-3330",5,2020-08-06,2020-08-06,"user_1","user_1"
3331,"A","A","G","A-A-A-3331",6,2021-02-02,2021-02-02,"user_1","user_1"
3332,"A","B","H","A-B-A-3332",5,2020-08-06,2020-08-06,"user_1","user_1"
3333,"A","C","I","A-C-A-3333",3,2019-08-12,2019-08-12,"user_1","user_1"
3334,"A","D","J","A-D-A-3334",3,2019-08-12,2019-08-12,"user_1","user_1"
3335,"A","E","K","A-E-A-3335",4,2020-02-08,2020-02-08,"user_1","user_1"
3336,"A","F","L","A-F-A-3336",5,2020-08-06,2020-08-06,"user_1","user_1"
3337,"A","A","A","A-A-A-3337",6,2021-02-02,2021-02-02,"user_1","user_1"
3338,"A","B","B","A-B-A-3338",5,2020-08-06,2020-08-06,"user_1","user_1"
3339,"A","C","C","A-C-A-3339",3,2019-08-12,2019-08-12,"user_1","user_1"
3340,"A","D","D","A-D-A-3340",3,2019-08-12,2019-08-12,"user_1","user_1"
3341,"A","E","E","A-E-A-3341",4,2020-02-08,2020-02-08,"user_1","user_1"
3342,"A","F","F","A-F-A-3342",5,2020-08-06,2020-08-06,"user_1","user_1"
3343,"A","A","G","A-A-A-3343",6,2021-02-02,2021-02-02,"user_1","user_1"
3344,"A","B","H","A-B-A-3344",5,2020-08-06,2020-08-06,"user_1","user_1"
3345,"A","C","I","A-C-A-3345",3,2019-08-12,2019-08-12,"user_1","user_1"
3346,"A","D","J","A-D-A-3346",3,2019-08-12,2019-08-12,"user_1","user_1"
3347,"A","E","K","A-E-A-3347",4,2020-02-08,2020-02-08,"user_1","user_1"
3348,"A","F","L","A-F-A-3348",5,2020-08-06,2020-08-06,"user_1","user_1"
3349,"A","A","A","A-A-A-3349",6,2021-02-02,2021-02-02,"user_1","user_1"
3350,"A","B","B","A-B-A-3350",5,2020-08-06,2020-08-06,"user_1","user_1"
3351,"A","C","C","A-C-A-3351",3,2019-08-12,2019-08-12,"user_1","user_1"
3352,"A","D","D","A-D-A-3352",3,2019-08-12,2019-08-12,"user_1","user_1"
3353,"A","E","E","A-E-A-3353",4,2020-02-08,2020-02-08,"user_1","user_1"
3354,"A","F","F","A-F-A-3354",5,2020-08-06,2020-08-06,"user_1","user_1"
3355,"A","A","G","A-A-A-3355",6,2021-02-02,2021-02-02,"user_1","user_1"
3356,"A","B","H","A-B-A-3356",5,2020-08-06,2020-08-06,"user_1","user_1"
3357,"A","C","I","A-C-A-3357",3,2019-08-12,2019-08-12,"user_1","user_1"
3358,"A","D","J","A-D-A-3358",3,2019-08-12,2019-08-12,"user_1","user_1"
3359,"A","E","K","A-E-A-3359",4,2020-02-08,2020-02-08,"user_1","user_1"
3360,"A","F","L","A-F-A-3360",5,2020-08-06,2020-08-06,"user_1","user_1"
3361,"A","A","A","A-A-A-3361",6,2021-02-02,2021-02-02,"user_1","user_1"
3362,"A","B","B","A-B-A-3362",5,2020-08-06,2020-08-06,"user_1","user_1"
3363,"A","C","C","A-C-A-3363",3,2019-08-12,2019-08-12,"user_1","user_1"
3364,"A","D","D","A-D-A-3364",3,2019-08-12,2019-08-12,"user_1","user_1"
3365,"A","E","E","A-E-A-3365",4,2020-02-08,2020-02-08,"user_1","user_1"
3366,"A","F","F","A-F-A-3366",5,2020-08-06,2020-08-06,"user_1","user_1"
3367,"A","A","G","A-A-A-3367",6,2021-02-02,2021-02-02,"user_1","user_1"
3368,"A","B","H","A-B-A-3368",5,2020-08-06,2020-08-06,"user_1","user_1"
3369,"A","C","I","A-C-A-3369",3,2019-08-12,2019-08-12,"user_1","user_1"
3370,"A","D","J","A-D-A-3370",3,2019-08-12,2019-08-12,"user_1","user_1"
3371,"A","E","K","A-E-A-3371",4,2020-02-08,2020-02-08,"user_1","user_1"
3372,"A","F","L","A-F-A-3372",5,2020-08-06,2020-08-06,"user_1","user_1"
3373,"A","A","A","A-A-A-3373",6,2021-02-02,2021-02-02,"user_1","user_1"
3374,"A","B","B","A-B-A-3374",5,2020-08-06,2020-08-06,"user_1","user_1"
3375,"A","C","C","A-C-A-3375",3,2019-08-12,2019-08-12,"user_1","user_1"
3376,"A","D","D","A-D-A-3376",3,2019-08-12,2019-08-12,"user_1","user_1"
3377,"A","E","E","A-E-A-3377",4,2020-02-08,2020-02-08,"user_1","user_1"
3378,"A","F","F","A-F-A-3378",5,2020-08-06,2020-08-06,"user_1","user_1"
3379,"A","A","G","A-A-A-3379",6,2021-02-02,2021-02-02,"user_1","user_1"
3380,"A","B","H","A-B-A-3380",5,2020-08-06,2020-08-06,"user_1","user_1"
3381,"A","C","I","A-C-A-3381",3,2019-08-12,2019-08-12,"user_1","user_1"
3382,"A","D","J","A-D-A-3382",3,2019-08-12,2019-08-12,"user_1","user_1"
3383,"A","E","K","A-E-A-3383",4,2020-02-08,2020-02-08,"user_1","user_1"
3384,"A","F","L","A-F-A-3384",5,2020-08-06,2020-08-06,"user_1","user_1"
3385,"A","A","A","A-A-A-3385",6,2021-02-02,2021-02-02,"user_1","user_1"
3386,"A","B","B","A-B-A-3386",5,2020-08-06,2020-08-06,"user_1","user_1"
3387,"A","C","C","A-C-A-3387",3,2019-08-12,2019-08-12,"user_1","user_1"
3388,"A","D","D","A-D-A-3388",3,2019-08-12,2019-08-12,"user_1","user_1"
3389,"A","E","E","A-E-A-3389",4,2020-02-08,2020-02-08,"user_1","user_1"
3390,"A","F","F","A-F-A-3390",5,2020-08-06,2020-08-06,"user_1","user_1"
3391,"A","A","G","A-A-A-3391",6,2021-02-02,2021-02-02,"user_1","user_1"
3392,"A","B","H","A-B-A-3392",5,2020-08-06,2020-08-06,"user_1","user_1"
3393,"A","C","I","A-C-A-3393",3,2019-08-12,2019-08-12,"user_1","user_1"
3394,"A","D","J","A-D-A-3394",3,2019-08-12,2019-08-12,"user_1","user_1"
3395,"A","E","K","A-E-A-3395",4,2020-02-08,2020-02-08,"user_1","user_1"
3396,"A","F","L","A-F-A-3396",5,2020-08-06,2020-08-06,"user_1","user_1"
3397,"A","A","A","A-A-A-3397",6,2021-02-02,2021-02-02,"user_1","user_1"
3398,"A","B","B","A-B-A-3398",5,2020-08-06,2020-08-06,"user_1","user_1"
3399,"A","C","C","A-C-A-3399",3,2019-08-12,2019-08-12,"user_1","user_1"
3400,"A","D","D","A-D-A-3400",3,2019-08-12,2019-08-12,"user_1","user_1"
3401,"A","E","E","A-E-A-3401",4,2020-02-08,2020-02-08,"user_1","user_1"
3402,"A","F","F","A-F-A-3402",5,2020-08-06,2020-08-06,"user_1","user_1"
3403,"A","A","G","A-A-A-3403",6,2021-02-02,2021-02-02,"user_1","user_1"
3404,"A","B","H","A-B-A-3404",5,2020-08-06,2020-08-06,"user_1","user_1"
3405,"A","C","I","A-C-A-3405",3,2019-08-12,2019-08-12,"user_1","user_1"
3406,"A","D","J","A-D-A-3406",3,2019-08-12,2019-08-12,"user_1","user_1"
3407,"A","E","K","A-E-A-3407",4,2020-02-08,2020-02-08,"user_1","user_1"
3408,"A","F","L","A-F-A-3408",5,2020-08-06,2020-08-06,"user_1","user_1"
3409,"A","A","A","A-A-A-3409",6,2021-02-02,2021-02-02,"user_1","user_1"
3410,"A","B","B","A-B-A-3410",5,2020-08-06,2020-08-06,"user_1","user_1"
3411,"A","C","C","A-C-A-3411",3,2019-08-12,2019-08-12,"user_1","user_1"
3412,"A","D","D","A-D-A-3412",3,2019-08-12,2019-08-12,"user_1","user_1"
3413,"A","E","E","A-E-A-3413",4,2020-02-08,2020-02-08,"user_1","user_1"
3414,"A","F","F","A-F-A-3414",5,2020-08-06,2020-08-06,"user_1","user_1"
3415,"A","A","G","A-A-A-3415",6,2021-02-02,2021-02-02,"user_1","user_1"
3416,"A","B","H","A-B-A-3416",5,2020-08-06,2020-08-06,"user_1","user_1"
3417,"A","C","I","A-C-A-3417",3,2019-08-12,2019-08-12,"user_1","user_1"
3418,"A","D","J","A-D-A-3418",3,2019-08-12,2019-08-12,"user_1","user_1"
3419,"A","E","K","A-E-A-3419",4,2020-02-08,2020-02-08,"user_1","user_1"
3420,"A","F","L","A-F-A-3420",5,2020-08-06,2020-08-06,"user_1","user_1"
3421,"A","A","A","A-A-A-3421",6,2021-02-02,2021-02-02,"user_1","user_1"
3422,"A","B","B","A-B-A-3422",5,2020-08-06,2020-08-06,"user_1","user_1"
3423,"A","C","C","A-C-A-3423",3,2019-08-12,2019-08-12,"user_1","user_1"
3424,"A","D","D","A-D-A-3424",3,2019-08-12,2019-08-12,"user_1","user_1"
3425,"A","E","E","A-E-A-3425",4,2020-02-08,2020-02-08,"user_1","user_1"
3426,"A","F","F","A-F-A-3426",5,2020-08-06,2020-08-06,"user_1","user_1"
3427,"A","A","G","A-A-A-3427",6,2021-02-02,2021-02-02,"user_1","user_1"
3428,"A","B","H","A-B-A-3428",5,2020-08-06,2020-08-06,"user_1","user_1"
3429,"A","C","I","A-C-A-3429",3,2019-08-12,2019-08-12,"user_1","user_1"
3430,"A","D","J","A-D-A-3430",3,2019-08-12,2019-08-12,"user_1","user_1"
3431,"A","E","K","A-E-A-3431",4,2020-02-08,2020-02-08,"user_1","user_1"
3432,"A","F","L","A-F-A-3432",5,2020-08-06,2020-08-06,"user_1","user_1"
3433,"A","A","A","A-A-A-3433",6,2021-02-02,2021-02-02,"user_1","user_1"
3434,"A","B","B","A-B-A-3434",5,2020-08-06,2020-08-06,"user_1","user_1"
3435,"A","C","C","A-C-A-3435",3,2019-08-12,2019-08-12,"user_1","user_1"
3436,"A","D","D","A-D-A-3436",3,2019-08-12,2019-08-12,"user_1","user_1"
3437,"A","E","E","A-E-A-3437",4,2020-02-08,2020-02-08,"user_1","user_1"
3438,"A","F","F","A-F-A-3438",5,2020-08-06,2020-08-06,"user_1","user_1"
3439,"A","A","G","A-A-A-3439",6,2021-02-02,2021-02-02,"user_1","user_1"
3440,"A","B","H","A-B-A-3440",5,2020-08-06,2020-08-06,"user_1","user_1"
3441,"A","C","I","A-C-A-3441",3,2019-08-12,2019-08-12,"user_1","user_1"
3442,"A","D","J","A-D-A-3442",3,2019-08-12,2019-08-12,"user_1","user_1"
3443,"A","E","K","A-E-A-3443",4,2020-02-08,2020-02-08,"user_1","user_1"
3444,"A","F","L","A-F-A-3444",5,2020-08-06,2020-08-06,"user_1","user_1"
3445,"A","A","A","A-A-A-3445",6,2021-02-02,2021-02-02,"user_1","user_1"
3446,"A","B","B","A-B-A-3446",5,2020-08-06,2020-08-06,"user_1","user_1"
3447,"A","C","C","A-C-A-3447",3,2019-08-12,2019-08-12,"user_1","user_1"
3448,"A","D","D","A-D-A-3448",3,2019-08-12,2019-08-12,"user_1","user_1"
3449,"A","E","E","A-E-A-3449",4,2020-02-08,2020-02-08,"user_1","user_1"
3450,"A","F","F","A-F-A-3450",5,2020-08-06,2020-08-06,"user_1","user_1"
3451,"A","A","G","A-A-A-3451",6,2021-02-02,2021-02-02,"user_1","user_1"
3452,"A","B","H","A-B-A-3452",5,2020-08-06,2020-08-06,"user_1","user_1"
3453,"A","C","I","A-C-A-3453",3,2019-08-12,2019-08-12,"user_1","user_1"
3454,"A","D","J","A-D-A-3454",3,2019-08-12,2019-08-12,"user_1","user_1"
3455,"A","E","K","A-E-A-3455",4,2020-02-08,2020-02-08,"user_1","user_1"
3456,"A","F","L","A-F-A-3456",5,2020-08-06,2020-08-06,"user_1","user_1"
3457,"A","A","A","A-A-A-3457",6,2021-02-02,2021-02-02,"user_1","user_1"
3458,"A","B","B","A-B-A-3458",5,2020-08-06,2020-08-06,"user_1","user_1"
3459,"A","C","C","A-C-A-3459",3,2019-08-12,2019-08-12,"user_1","user_1"
3460,"A","D","D","A-D-A-3460",3,2019-08-12,2019-08-12,"user_1","user_1"
3461,"A","E","E","A-E-A-3461",4,2020-02-08,2020-02-08,"user_1","user_1"
3462,"A","F","F","A-F-A-3462",5,2020-08-06,2020-08-06,"user_1","user_1"
3463,"A","A","G","A-A-A-3463",6,2021-02-02,2021-02-02,"user_1","user_1"
3464,"A","B","H","A-B-A-3464",5,2020-08-06,2020-08-06,"user_1","user_1"
3465,"A","C","I","A-C-A-3465",3,2019-08-12,2019-08-12,"user_1","user_1"
3466,"A","D","J","A-D-A-3466",3,2019-08-12,2019-08-12,"user_1","user_1"
3467,"A","E","K","A-E-A-3467",4,2020-02-08,2020-02-08,"user_1","user_1"
3468,"A","F","L","A-F-A-3468",5,2020-08-06,2020-08-06,"user_1","user_1"
3469,"A","A","A","A-A-A-3469",6,2021-02-02,2021-02-02,"user_1","user_1"
3470,"A","B","B","A-B-A-3470",5,2020-08-06,2020-08-06,"user_1","user_1"
