"id","admin_1","admin_2","admin_3","household_code","registration_round","registration_date","registration_update_date","registration_user","registration_update_user","members"
2779,"A","A","G","A-A-A-2779",4,"2021-02-02","2021-02-02","user_1","user_1",5982
2780,"A","B","H","A-B-A-2780",4,"2020-02-08","2020-02-08","user_1","user_1",6101
2781,"A","C","I","A-C-A-2781",1,"2018-08-17","2018-08-17","user_1","user_1",5971
2782,"A","D","J","A-D-A-2782",3,"2020-08-06","2020-08-06","user_1","user_1",5979
2783,"A","E","K","A-E-A-2783",3,"2019-02-13","2019-02-13","user_1","user_1",6060
2784,"A","F","L","A-F-A-2784",1,"2021-02-02","2021-02-02","user_1","user_1",5971
2785,"A","A","A","A-A-A-2785",3,"2021-02-02","2021-02-02","user_1","user_1",6060
2786,"A","B","B","A-B-A-2786",5,"2020-02-08","2020-02-08","user_1","user_1",5982
2787,"A","C","C","A-C-A-2787",3,"2018-08-17","2018-08-17","user_1","user_1",6115
2788,"A","D","D","A-D-A-2788",6,"2020-08-06","2020-08-06","user_1","user_1",6060
2789,"A","E","E","A-E-A-2789",5,"2019-02-13","2019-02-13","user_1","user_1",6060
2790,"A","F","F","A-F-A-2790",6,"2021-02-02","2021-02-02","user_1","user_1",5979
2791,"A","A","G","A-A-A-2791",6,"2021-02-02","2021-02-02","user_1","user_1",6101
2792,"A","B","H","A-B-A-2792",1,"2020-02-08","2020-02-08","user_1","user_1",5918
2793,"A","C","I","A-C-A-2793",5,"2018-08-17","2018-08-17","user_1","user_1",5918
2794,"A","D","J","A-D-A-2794",6,"2020-08-06","2020-08-06","user_1","user_1",6035
2795,"A","E","K","A-E-A-2795",1,"2019-02-13","2019-02-13","user_1","user_1",6060
2796,"A","F","L","A-F-A-2796",1,"2021-02-02","2021-02-02","user_1","user_1",5973
2797,"A","A","A","A-A-A-2797",4,"2021-02-02","2021-02-02","user_1","user_1",5866
2798,"A","B","B","A-B-A-2798",1,"2020-02-08","2020-02-08","user_1","user_1",5918
2799,"A","C","C","A-C-A-2799",2,"2018-08-17","2018-08-17","user_1","user_1",5918
2800,"A","D","D","A-D-A-2800",3,"2020-08-06","2020-08-06","user_1","user_1",5971
2801,"A","E","E","A-E-A-2801",1,"2019-02-13","2019-02-13","user_1","user_1",5971
2802,"A","F","F","A-F-A-2802",3,"2021-02-02","2021-02-02","user_1","user_1",6101
2803,"A","A","G","A-A-A-2803",6,"2021-02-02","2021-02-02","user_1","user_1",5973
2804,"A","B","H","A-B-A-2804",5,"2020-02-08","2020-02-08","user_1","user_1",5918
2805,"A","C","I","A-C-A-2805",3,"2018-08-17","2018-08-17","user_1","user_1",6060
2806,"A","D","J","A-D-A-2806",2,"2020-08-06","2020-08-06","user_1","user_1",5918
2807,"A","E","K","A-E-A-2807",3,"2019-02-13","2019-02-13","user_1","user_1",5971
2808,"A","F","L","A-F-A-2808",6,"2021-02-02","2021-02-02","user_1","user_1",5982
2809,"A","A","A","A-A-A-2809",1,"2021-02-02","2021-02-02","user_1","user_1",5973
2810,"A","B","B","A-B-A-2810",1,"2020-02-08","2020-02-08","user_1","user_1",6115
2811,"A","C","C","A-C-A-2811",6,"2018-08-17","2018-08-17","user_1","user_1",6060
2812,"A","D","D","A-D-A-2812",5,"2020-08-06","2020-08-06","user_1","user_1",5979
2813,"A","E","E","A-E-A-2813",1,"2019-02-13","2019-02-13","user_1","user_1",6060
2814,"A","F","F","A-F-A-2814",5,"2021-02-02","2021-02-02","user_1","user_1",5982
2815,"A","A","G","A-A-A-2815",2,"2021-02-02","2021-02-02","user_1","user_1",5973
2816,"A","B","H","A-B-A-2816",4,"2020-02-08","2020-02-08","user_1","user_1",5973
2817,"A","C","I","A-C-A-2817",6,"2018-08-17","2018-08-17","user_1","user_1",6060
2818,"A","D","J","A-D-A-2818",6,"2020-08-06","2020-08-06","user_1","user_1",5918
2819,"A","E","K","A-E-A-2819",5,"2019-02-13","2019-02-13","user_1","user_1",6060
2820,"A","F","L","A-F-A-2820",3,"2021-02-02","2021-02-02","user_1","user_1",5973
2821,"A","A","A","A-A-A-2821",1,"2021-02-02","2021-02-02","user_1","user_1",6060
2822,"A","B","B","A-B-A-2822",3,"2020-02-08","2020-02-08","user_1","user_1",6101
2823,"A","C","C","A-C-A-2823",1,"2018-08-17","2018-08-17","user_1","user_1",6101
2824,"A","D","D","A-D-A-2824",4,"2020-08-06","2020-08-06","user_1","user_1",6035
2825,"A","E","E","A-E-A-2825",3,"2019-02-13","2019-02-13","user_1","user_1",5866
2826,"A","F","F","A-F-A-2826",3,"2021-02-02","2021-02-02","user_1","user_1",6101
2827,"A","A","G","A-A-A-2827",1,"2021-02-02","2021-02-02","user_1","user_1",5971
2828,"A","B","H","A-B-A-2828",6,"2020-02-08","2020-02-08","user_1","user_1",6115
2829,"A","C","I","A-C-A-2829",3,"2018-08-17","2018-08-17","user_1","user_1",6115
2830,"A","D","J","A-D-A-2830",2,"2020-08-06","2020-08-06","user_1","user_1",6101
2831,"A","E","K","A-E-A-2831",6,"2019-02-13","2019-02-13","user_1","user_1",5971
2832,"A","F","L","A-F-A-2832",4,"2021-02-02","2021-02-02","user_1","user_1",6035
2833,"A","A","A","A-A-A-2833",1,"2021-02-02","2021-02-02","user_1","user_1",5982
2834,"A","B","B","A-B-A-2834",3,"2020-02-08","2020-02-08","user_1","user_1",5866
2835,"A","C","C","A-C-A-2835",6,"2018-08-17","2018-08-17","user_1","user_1",5973
2836,"A","D","D","A-D-A-2836",4,"2020-08-06","2020-08-06","user_1","user_1",5973
2837,"A","E","E","A-E-A-2837",5,"2019-02-13","2019-02-13","user_1","user_1",6060
2838,"A","F","F","A-F-A-2838",4,"2021-02-02","2021-02-02","user_1","user_1",5982
2839,"A","A","G","A-A-A-2839",4,"2021-02-02","2021-02-02","user_1","user_1",5866
2840,"A","B","H","A-B-A-2840",1,"2020-02-08","2020-02-08","user_1","user_1",6101
2841,"A","C","I","A-C-A-2841",5,"2018-08-17","2018-08-17","user_1","user_1",5973
2842,"A","D","J","A-D-A-2842",6,"2020-08-06","2020-08-06","user_1","user_1",6115
2843,"A","E","K","A-E-A-2843",5,"2019-02-13","2019-02-13","user_1","user_1",5973
2844,"A","F","L","A-F-A-2844",3,"2021-02-02","2021-02-02","user_1","user_1",6060
2845,"A","A","A","A-A-A-2845",3,"2021-02-02","2021-02-02","user_1","user_1",5918
2846,"A","B","B","A-B-A-2846",5,"2020-02-08","2020-02-08","user_1","user_1",5973
2847,"A","C","C","A-C-A-2847",3,"2018-08-17","2018-08-17","user_1","user_1",5971
2848,"A","D","D","A-D-A-2848",6,"2020-08-06","2020-08-06","user_1","user_1",5971
2849,"A","E","E","A-E-A-2849",6,"2019-02-13","2019-02-13","user_1","user_1",5982
2850,"A","F","F","A-F-A-2850",5,"2021-02-02","2021-02-02","user_1","user_1",6115
2851,"A","A","G","A-A-A-2851",6,"2021-02-02","2021-02-02","user_1","user_1",5973
2852,"A","B","H","A-B-A-2852",4,"2020-02-08","2020-02-08","user_1","user_1",5982
2853,"A","C","I","A-C-A-2853",1,"2018-08-17","2018-08-17","user_1","user_1",5973
2854,"A","D","J","A-D-A-2854",2,"2020-08-06","2020-08-06","user_1","user_1",5982
2855,"A","E","K","A-E-A-2855",5,"2019-02-13","2019-02-13","user_1","user_1",6101
2856,"A","F","L","A-F-A-2856",3,"2021-02-02","2021-02-02","user_1","user_1",6115
2857,"A","A","A","A-A-A-2857",4,"2021-02-02","2021-02-02","user_1","user_1",5979
2858,"A","B","B","A-B-A-2858",2,"2020-02-08","2020-02-08","user_1","user_1",5982
2859,"A","C","C","A-C-A-2859",6,"2018-08-17","2018-08-17","user_1","user_1",6115
2860,"A","D","D","A-D-A-2860",4,"2020-08-06","2020-08-06","user_1","user_1",5918
2861,"A","E","E","A-E-A-2861",1,"2019-02-13","2019-02-13","user_1","user_1",6060
2862,"A","F","F","A-F-A-2862",2,"2021-02-02","2021-02-02","user_1","user_1",5973
2863,"A","A","G","A-A-A-2863",5,"2021-02-02","2021-02-02","user_1","user_1",5973
2864,"A","B","H","A-B-A-2864",3,"2020-02-08","2020-02-08","user_1","user_1",6060
2865,"A","C","I","A-C-A-2865",4,"2018-08-17","2018-08-17","user_1","user_1",5971
2866,"A","D","J","A-D-A-2866",5,"2020-08-06","2020-08-06","user_1","user_1",5866
2867,"A","E","K","A-E-A-2867",1,"2019-02-13","2019-02-13","user_1","user_1",5918
2868,"A","F","L","A-F-A-2868",3,"2021-02-02","2021-02-02","user_1","user_1",5979
2869,"A","A","A","A-A-A-2869",6,"2021-02-02","2021-02-02","user_1","user_1",5979
2870,"A","B","B","A-B-A-2870",5,"2020-02-08","2020-02-08","user_1","user_1",5918
2871,"A","C","C","A-C-A-2871",1,"2018-08-17","2018-08-17","user_1","user_1",5971
2872,"A","D","D","A-D-A-2872",1,"2020-08-06","2020-08-06","user_1","user_1",5918
2873,"A","E","E","A-E-A-2873",1,"2019-02-13","2019-02-13","user_1","user_1",5982
2874,"A","F","F","A-F-A-2874",1,"2021-02-02","2021-02-02","user_1","user_1",6115
2875,"A","A","G","A-A-A-2875",3,"2021-02-02","2021-02-02","user_1","user_1",6060
2876,"A","B","H","A-B-A-2876",6,"2020-02-08","2020-02-08","user_1","user_1",5918
2877,"A","C","I","A-C-A-2877",3,"2018-08-17","2018-08-17","user_1","user_1",6035
2878,"A","D","J","A-D-A-2878",4,"2020-08-06","2020-08-06","user_1","user_1",5971
2879,"A","E","K","A-E-A-2879",2,"2019-02-13","2019-02-13","user_1","user_1",5973
2880,"A","F","L","A-F-A-2880",2,"2021-02-02","2021-02-02","user_1","user_1",5971
2881,"A","A","A","A-A-A-2881",5,"2021-02-02","2021-02-02","user_1","user_1",5982
2882,"A","B","B","A-B-A-2882",6,"2020-02-08","2020-02-08","user_1","user_1",5866
2883,"A","C","C","A-C-A-2883",2,"2018-08-17","2018-08-17","user_1","user_1",6060
2884,"A","D","D","A-D-A-2884",1,"2020-08-06","2020-08-06","user_1","user_1",6060
2885,"A","E","E","A-E-A-2885",2,"2019-02-13","2019-02-13","user_1","user_1",5971
2886,"A","F","F","A-F-A-2886",4,"2021-02-02","2021-02-02","user_1","user_1",6035
2887,"A","A","G","A-A-A-2887",3,"2021-02-02","2021-02-02","user_1","user_1",5979
2888,"A","B","H","A-B-A-2888",5,"2020-02-08","2020-02-08","user_1","user_1",5918
2889,"A","C","I","A-C-A-2889",2,"2018-08-17","2018-08-17","user_1","user_1",5979
2890,"A","D","J","A-D-A-2890",4,"2020-08-06","2020-08-06","user_1","user_1",6060
2891,"A","E","K","A-E-A-2891",3,"2019-02-13","2019-02-13","user_1","user_1",5979
2892,"A","F","L","A-F-A-2892",3,"2021-02-02","2021-02-02","user_1","user_1",5982
2893,"A","A","A","A-A-A-2893",3,"2021-02-02","2021-02-02","user_1","user_1",6115
2894,"A","B","B","A-B-A-2894",2,"2020-02-08","2020-02-08","user_1","user_1",6035
2895,"A","C","C","A-C-A-2895",4,"2018-08-17","2018-08-17","user_1","user_1",5866
2896,"A","D","D","A-D-A-2896",2,"2020-08-06","2020-08-06","user_1","user_1",6060
2897,"A","E","E","A-E-A-2897",4,"2019-02-13","2019-02-13","user_1","user_1",5979
2898,"A","F","F","A-F-A-2898",1,"2021-02-02","2021-02-02","user_1","user_1",5866
2899,"A","A","G","A-A-A-2899",2,"2021-02-02","2021-02-02","user_1","user_1",5979
2900,"A","B","H","A-B-A-2900",6,"2020-02-08","2020-02-08","user_1","user_1",5982
2901,"A","C","I","A-C-A-2901",6,"2018-08-17","2018-08-17","user_1","user_1",5971
2902,"A","D","J","A-D-A-2902",6,"2020-08-06","2020-08-06","user_1","user_1",5971
2903,"A","E","K","A-E-A-2903",4,"2019-02-13","2019-02-13","user_1","user_1",6115
2904,"A","F","L","A-F-A-2904",3,"2021-02-02","2021-02-02","user_1","user_1",6101
2905,"A","A","A","A-A-A-2905",3,"2021-02-02","2021-02-02","user_1","user_1",5979
2906,"A","B","B","A-B-A-2906",2,"2020-02-08","2020-02-08","user_1","user_1",6115
2907,"A","C","C","A-C-A-2907",1,"2018-08-17","2018-08-17","user_1","user_1",6115
2908,"A","D","D","A-D-A-2908",3,"2020-08-06","2020-08-06","user_1","user_1",6035
2909,"A","E","E","A-E-A-2909",1,"2019-02-13","2019-02-13","user_1","user_1",6035
2910,"A","F","F","A-F-A-2910",4,"2021-02-02","2021-02-02","user_1","user_1",6101
2911,"A","A","G","A-A-A-2911",2,"2021-02-02","2021-02-02","user_1","user_1",5971
2912,"A","B","H","A-B-A-2912",4,"2020-02-08","2020-02-08","user_1","user_1",5979
2913,"A","C","I","A-C-A-2913",6,"2018-08-17","2018-08-17","user_1","user_1",5971
2914,"A","D","J","A-D-A-2914",6,"2020-08-06","2020-08-06","user_1","user_1",5971
2915,"A","E","K","A-E-A-2915",1,"2019-02-13","2019-02-13","user_1","user_1",6060
2916,"A","F","L","A-F-A-2916",3,"2021-02-02","2021-02-02","user_1","user_1",5918
2917,"A","A","A","A-A-A-2917",6,"2021-02-02","2021-02-02","user_1","user_1",5918
2918,"A","B","B","A-B-A-2918",3,"2020-02-08","2020-02-08","user_1","user_1",5866
2919,"A","C","C","A-C-A-2919",6,"2018-08-17","2018-08-17","user_1","user_1",5982
2920,"A","D","D","A-D-A-2920",1,"2020-08-06","2020-08-06","user_1","user_1",5971
2921,"A","E","E","A-E-A-2921",3,"2019-02-13","2019-02-13","user_1","user_1",5971
2922,"A","F","F","A-F-A-2922",1,"2021-02-02","2021-02-02","user_1","user_1",5866
2923,"A","A","G","A-A-A-2923",3,"2021-02-02","2021-02-02","user_1","user_1",5918
2924,"A","B","H","A-B-A-2924",6,"2020-02-08","2020-02-08","user_1","user_1",6060
2925,"A","C","I","A-C-A-2925",5,"2018-08-17","2018-08-17","user_1","user_1",5982
2926,"A","D","J","A-D-A-2926",1,"2020-08-06","2020-08-06","user_1","user_1",5982
2927,"A","E","K","A-E-A-2927",2,"2019-02-13","2019-02-13","user_1","user_1",5971
2928,"A","F","L","A-F-A-2928",2,"2021-02-02","2021-02-02","user_1","user_1",5973
2929,"A","A","A","A-A-A-2929",5,"2021-02-02","2021-02-02","user_1","user_1",6035
2930,"A","B","B","A-B-A-2930",3,"2020-02-08","2020-02-08","user_1","user_1",5971
2931,"A","C","C","A-C-A-2931",5,"2018-08-17","2018-08-17","user_1","user_1",5973
2932,"A","D","D","A-D-A-2932",4,"2020-08-06","2020-08-06","user_1","user_1",5973
2933,"A","E","E","A-E-A-2933",1,"2019-02-13","2019-02-13","user_1","user_1",6035
2934,"A","F","F","A-F-A-2934",5,"2021-02-02","2021-02-02","user_1","user_1",5866
2935,"A","A","G","A-A-A-2935",5,"2021-02-02","2021-02-02","user_1","user_1",5982
2936,"A","B","H","A-B-A-2936",2,"2020-02-08","2020-02-08","user_1","user_1",5866
2937,"A","C","I","A-C-A-2937",2,"2018-08-17","2018-08-17","user_1","user_1",5979
2938,"A","D","J","A-D-A-2938",5,"2020-08-06","2020-08-06","user_1","user_1",5979
2939,"A","E","K","A-E-A-2939",1,"2019-02-13","2019-02-13","user_1","user_1",5971
2940,"A","F","L","A-F-A-2940",5,"2021-02-02","2021-02-02","user_1","user_1",5982
2941,"A","A","A","A-A-A-2941",5,"2021-02-02","2021-02-02","user_1","user_1",6035
2942,"A","B","B","A-B-A-2942",2,"2020-02-08","2020-02-08","user_1","user_1",6115
2943,"A","C","C","A-C-A-2943",4,"2018-08-17","2018-08-17","user_1","user_1",6115
2944,"A","D","D","A-D-A-2944",5,"2020-08-06","2020-08-06","user_1","user_1",6035
2945,"A","E","E","A-E-A-2945",2,"2019-02-13","2019-02-13","user_1","user_1",5918
2946,"A","F","F","A-F-A-2946",3,"2021-02-02","2021-02-02","user_1","user_1",6060
2947,"A","A","G","A-A-A-2947",6,"2021-02-02","2021-02-02","user_1","user_1",6035
2948,"A","B","H","A-B-A-2948",5,"2020-02-08","2020-02-08","user_1","user_1",5982
2949,"A","C","I","A-C-A-2949",3,"2018-08-17","2018-08-17","user_1","user_1",5971
2950,"A","D","J","A-D-A-2950",3,"2020-08-06","2020-08-06","user_1","user_1",5866
2951,"A","E","K","A-E-A-2951",4,"2019-02-13","2019-02-13","user_1","user_1",6060
2952,"A","F","L","A-F-A-2952",2,"2021-02-02","2021-02-02","user_1","user_1",6060
2953,"A","A","A","A-A-A-2953",5,"2021-02-02","2021-02-02","user_1","user_1",6101
2954,"A","B","B","A-B-A-2954",1,"2020-02-08","2020-02-08","user_1","user_1",5979
2955,"A","C","C","A-C-A-2955",5,"2018-08-17","2018-08-17","user_1","user_1",6060
2956,"A","D","D","A-D-A-2956",5,"2020-08-06","2020-08-06","user_1","user_1",6101
2957,"A","E","E","A-E-A-2957",4,"2019-02-13","2019-02-13","user_1","user_1",6115
2958,"A","F","F","A-F-A-2958",6,"2021-02-02","2021-02-02","user_1","user_1",5866
2959,"A","A","G","A-A-A-2959",2,"2021-02-02","2021-02-02","user_1","user_1",5979
2960,"A","B","H","A-B-A-2960",2,"2020-02-08","2020-02-08","user_1","user_1",5918
2961,"A","C","I","A-C-A-2961",6,"2018-08-17","2018-08-17","user_1","user_1",6035
2962,"A","D","J","A-D-A-2962",5,"2020-08-06","2020-08-06","user_1","user_1",5866
2963,"A","E","K","A-E-A-2963",2,"2019-02-13","2019-02-13","user_1","user_1",6035
2964,"A","F","L","A-F-A-2964",5,"2021-02-02","2021-02-02","user_1","user_1",5918
2965,"A","A","A","A-A-A-2965",2,"2021-02-02","2021-02-02","user_1","user_1",6035
2966,"A","B","B","A-B-A-2966",1,"2020-02-08","2020-02-08","user_1","user_1",6035
2967,"A","C","C","A-C-A-2967",3,"2018-08-17","2018-08-17","user_1","user_1",5866
2968,"A","D","D","A-D-A-2968",2,"2020-08-06","2020-08-06","user_1","user_1",5866
2969,"A","E","E","A-E-A-2969",2,"2019-02-13","2019-02-13","user_1","user_1",6115
2970,"A","F","F","A-F-A-2970",2,"2021-02-02","2021-02-02","user_1","user_1",6115
2971,"A","A","G","A-A-A-2971",3,"2021-02-02","2021-02-02","user_1","user_1",6115
2972,"A","B","H","A-B-A-2972",4,"2020-02-08","2020-02-08","user_1","user_1",5973
2973,"A","C","I","A-C-A-2973",3,"2018-08-17","2018-08-17","user_1","user_1",6060
2974,"A","D","J","A-D-A-2974",5,"2020-08-06","2020-08-06","user_1","user_1",5973
2975,"A","E","K","A-E-A-2975",3,"2019-02-13","2019-02-13","user_1","user_1",6101
2976,"A","F","L","A-F-A-2976",1,"2021-02-02","2021-02-02","user_1","user_1",6035
2977,"A","A","A","A-A-A-2977",6,"2021-02-02","2021-02-02","user_1","user_1",5982
2978,"A","B","B","A-B-A-2978",4,"2020-02-08","2020-02-08","user_1","user_1",6115
2979,"A","C","C","A-C-A-2979",5,"2018-08-17","2018-08-17","user_1","user_1",5971
2980,"A","D","D","A-D-A-2980",2,"2020-08-06","2020-08-06","user_1","user_1",6115
2981,"A","E","E","A-E-A-2981",5,"2019-02-13","2019-02-13","user_1","user_1",5979
2982,"A","F","F","A-F-A-2982",1,"2021-02-02","2021-02-02","user_1","user_1",5866
2983,"A","A","G","A-A-A-2983",4,"2021-02-02","2021-02-02","user_1","user_1",5979
2984,"A","B","H","A-B-A-2984",3,"2020-02-08","2020-02-08","user_1","user_1",5866
2985,"A","C","I","A-C-A-2985",4,"2018-08-17","2018-08-17","user_1","user_1",5979
2986,"A","D","J","A-D-A-2986",2,"2020-08-06","2020-08-06","user_1","user_1",5979
2987,"A","E","K","A-E-A-2987",1,"2019-02-13","2019-02-13","user_1","user_1",5973
2988,"A","F","L","A-F-A-2988",4,"2021-02-02","2021-02-02","user_1","user_1",6101
2989,"A","A","A","A-A-A-2989",6,"2021-02-02","2021-02-02","user_1","user_1",5979
2990,"A","B","B","A-B-A-2990",2,"2020-02-08","2020-02-08","user_1","user_1",6101
2991,"A","C","C","A-C-A-2991",1,"2018-08-17","2018-08-17","user_1","user_1",5971
2992,"A","D","D","A-D-A-2992",6,"2020-08-06","2020-08-06","user_1","user_1",6035
2993,"A","E","E","A-E-A-2993",2,"2019-02-13","2019-02-13","user_1","user_1",6035
2994,"A","F","F","A-F-A-2994",5,"2021-02-02","2021-02-02","user_1","user_1",5979
2995,"A","A","G","A-A-A-2995",6,"2021-02-02","2021-02-02","user_1","user_1",5866
2996,"A","B","H","A-B-A-2996",3,"2020-02-08","2020-02-08","user_1","user_1",6060
2997,"A","C","I","A-C-A-2997",6,"2018-08-17","2018-08-17","user_1","user_1",5973
2998,"A","D","J","A-D-A-2998",2,"2020-08-06","2020-08-06","user_1","user_1",5866
2999,"A","E","K","A-E-A-2999",4,"2019-02-13","2019-02-13","user_1","user_1",5971
3000,"A","F","L","A-F-A-3000",5,"2021-02-02","2021-02-02","user_1","user_1",5982
3001,"A","A","A","A-A-A-3001",3,"2021-02-02","2021-02-02","user_1","user_1",6060
3002,"A","B","B","A-B-A-3002",1,"2020-02-08","2020-02-08","user_1","user_1",5866
3003,"A","C","C","A-C-A-3003",3,"2018-08-17","2018-08-17","user_1","user_1",5973
3004,"A","D","D","A-D-A-3004",1,"2020-08-06","2020-08-06","user_1","user_1",6035
3005,"A","E","E","A-E-A-3005",5,"2019-02-13","2019-02-13","user_1","user_1",6035
3006,"A","F","F","A-F-A-3006",5,"2021-02-02","2021-02-02","user_1","user_1",6035
3007,"A","A","G","A-A-A-3007",5,"2021-02-02","2021-02-02","user_1","user_1",6101
3008,"A","B","H","A-B-A-3008",4,"2020-02-08","2020-02-08","user_1","user_1",6035
3009,"A","C","I","A-C-A-3009",1,"2018-08-17","2018-08-17","user_1","user_1",6060
3010,"A","D","J","A-D-A-3010",2,"2020-08-06","2020-08-06","user_1","user_1",5918
3011,"A","E","K","A-E-A-3011",6,"2019-02-13","2019-02-13","user_1","user_1",6101
3012,"A","F","L","A-F-A-3012",6,"2021-02-02","2021-02-02","user_1","user_1",5971
3013,"A","A","A","A-A-A-3013",4,"2021-02-02","2021-02-02","user_1","user_1",6060
3014,"A","B","B","A-B-A-3014",2,"2020-02-08","2020-02-08","user_1","user_1",6035
3015,"A","C","C","A-C-A-3015",3,"2018-08-17","2018-08-17","user_1","user_1",6115
3016,"A","D","D","A-D-A-3016",5,"2020-08-06","2020-08-06","user_1","user_1",5918
3017,"A","E","E","A-E-A-3017",3,"2019-02-13","2019-02-13","user_1","user_1",5973
3018,"A","F","F","A-F-A-3018",3,"2021-02-02","2021-02-02","user_1","user_1",6060
3019,"A","A","G","A-A-A-3019",5,"2021-02-02","2021-02-02","user_1","user_1",6060
3020,"A","B","H","A-B-A-3020",3,"2020-02-08","2020-02-08","user_1","user_1",5979
3021,"A","C","I","A-C-A-3021",6,"2018-08-17","2018-08-17","user_1","user_1",5971
3022,"A","D","J","A-D-A-3022",1,"2020-08-06","2020-08-06","user_1","user_1",6115
3023,"A","E","K","A-E-A-3023",5,"2019-02-13","2019-02-13","user_1","user_1",5918
3024,"A","F","L","A-F-A-3024",6,"2021-02-02","2021-02-02","user_1","user_1",6035
3025,"A","A","A","A-A-A-3025",3,"2021-02-02","2021-02-02","user_1","user_1",6101
3026,"A","B","B","A-B-A-3026",4,"2020-02-08","2020-02-08","user_1","user_1",6035
3027,"A","C","C","A-C-A-3027",1,"2018-08-17","2018-08-17","user_1","user_1",5973
3028,"A","D","D","A-D-A-3028",4,"2020-08-06","2020-08-06","user_1","user_1",6115
3029,"A","E","E","A-E-A-3029",2,"2019-02-13","2019-02-13","user_1","user_1",6101
3030,"A","F","F","A-F-A-3030",4,"2021-02-02","2021-02-02","user_1","user_1",5866
3031,"A","A","G","A-A-A-3031",3,"2021-02-02","2021-02-02","user_1","user_1",5973
3032,"A","B","H","A-B-A-3032",2,"2020-02-08","2020-02-08","user_1","user_1",6115
3033,"A","C","I","A-C-A-3033",2,"2018-08-17","2018-08-17","user_1","user_1",5971
3034,"A","D","J","A-D-A-3034",5,"2020-08-06","2020-08-06","user_1","user_1",5979
3035,"A","E","K","A-E-A-3035",6,"2019-02-13","2019-02-13","user_1","user_1",5918
3036,"A","F","L","A-F-A-3036",3,"2021-02-02","2021-02-02","user_1","user_1",5971
3037,"A","A","A","A-A-A-3037",4,"2021-02-02","2021-02-02","user_1","user_1",6101
3038,"A","B","B","A-B-A-3038",6,"2020-02-08","2020-02-08","user_1","user_1",6101
